"index","Study","Disorder","Balanced_Accuracy","Balanced_Accuracy_SD","Confounds","Feature_Type","Analysis_Type","group_var"
366,"UCLA_CNP","ADHD",0.506401515151515,0.130394619712434,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-temporalpole"
367,"UCLA_CNP","ADHD",0.515606060606061,0.149614339440672,"Age+Sex+FD","Features+Confounds","Brain_Region","ctx-rh-transversetemporal"
368,"UCLA_CNP","ADHD",0.500757575757576,0.0245423556486439,"Age+Sex","Features+Confounds","SPI_Combo","anm"
369,"UCLA_CNP","ADHD",0.495151515151515,0.0261440425143675,"Age+Sex","Features+Confounds","SPI_Combo","bary_dtw_mean"
370,"UCLA_CNP","ADHD",0.508295454545455,0.0523417601551298,"Age+Sex","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
371,"UCLA_CNP","ADHD",0.503787878787879,0.107515492459504,"Age+Sex","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
372,"UCLA_CNP","ADHD",0.519242424242424,0.0894703646788846,"Age+Sex","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
373,"UCLA_CNP","ADHD",0.498636363636364,0.0921544507520227,"Age+Sex","Features+Confounds","SPI_Combo","di_gaussian"
374,"UCLA_CNP","ADHD",0.500416666666667,0.0774487823634726,"Age+Sex","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
375,"UCLA_CNP","ADHD",0.494924242424242,0.0622696476657397,"Age+Sex","Features+Confounds","SPI_Combo","pec"
376,"UCLA_CNP","ADHD",0.513863636363636,0.0574617162754225,"Age+Sex","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
377,"UCLA_CNP","ADHD",0.5,0,"Age+Sex","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
378,"UCLA_CNP","ADHD",0.490265151515151,0.0481403932351433,"Age+Sex","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
379,"UCLA_CNP","ADHD",0.454659090909091,0.113229368857212,"Age+Sex","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
380,"UCLA_CNP","ADHD",0.499128787878788,0.00613511647134159,"Age+Sex","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
381,"UCLA_CNP","ADHD",0.49655303030303,0.0117596908903454,"Age+Sex","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
382,"UCLA_CNP","ADHD",0.500757575757576,0.0245423556486439,"Age+Sex+FD","Features+Confounds","SPI_Combo","anm"
383,"UCLA_CNP","ADHD",0.495151515151515,0.0261440425143675,"Age+Sex+FD","Features+Confounds","SPI_Combo","bary_dtw_mean"
384,"UCLA_CNP","ADHD",0.508712121212121,0.052105328994857,"Age+Sex+FD","Features+Confounds","SPI_Combo","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
385,"UCLA_CNP","ADHD",0.502537878787879,0.107307775854532,"Age+Sex+FD","Features+Confounds","SPI_Combo","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
386,"UCLA_CNP","ADHD",0.519242424242424,0.0894703646788846,"Age+Sex+FD","Features+Confounds","SPI_Combo","cov_EmpiricalCovariance"
387,"UCLA_CNP","ADHD",0.498636363636364,0.0921544507520227,"Age+Sex+FD","Features+Confounds","SPI_Combo","di_gaussian"
388,"UCLA_CNP","ADHD",0.500416666666667,0.0774487823634726,"Age+Sex+FD","Features+Confounds","SPI_Combo","dtw_constraint-itakura"
389,"UCLA_CNP","ADHD",0.494962121212121,0.0625270785688068,"Age+Sex+FD","Features+Confounds","SPI_Combo","pec"
390,"UCLA_CNP","ADHD",0.513863636363636,0.0574617162754225,"Age+Sex+FD","Features+Confounds","SPI_Combo","phi_star_t-1_norm-0"
391,"UCLA_CNP","ADHD",0.5,0,"Age+Sex+FD","Features+Confounds","SPI_Combo","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
392,"UCLA_CNP","ADHD",0.490265151515151,0.0481403932351433,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
393,"UCLA_CNP","ADHD",0.454659090909091,0.113229368857212,"Age+Sex+FD","Features+Confounds","SPI_Combo","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
394,"UCLA_CNP","ADHD",0.499128787878788,0.00613511647134159,"Age+Sex+FD","Features+Confounds","SPI_Combo","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
395,"UCLA_CNP","ADHD",0.49655303030303,0.0117596908903454,"Age+Sex+FD","Features+Confounds","SPI_Combo","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
396,"UCLA_CNP","ADHD",0.519469696969697,0.110021870066978,"Age+Sex","Features+Confounds","Univariate_Combo","Combo"
397,"UCLA_CNP","ADHD",0.52155303030303,0.111295779786429,"Age+Sex+FD","Features+Confounds","Univariate_Combo","Combo"
398,"UCLA_CNP","ADHD",0.477272727272727,0.155748928738478,"Age+Sex","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
399,"UCLA_CNP","ADHD",0.508030303030303,0.128674485091633,"Age+Sex","Features+Confounds","catch25_feature","CO_FirstMin_ac"
400,"UCLA_CNP","ADHD",0.499545454545455,0.138899615580434,"Age+Sex","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
401,"UCLA_CNP","ADHD",0.441325757575758,0.113184612458946,"Age+Sex","Features+Confounds","catch25_feature","CO_f1ecac"
402,"UCLA_CNP","ADHD",0.503787878787879,0.136359385030488,"Age+Sex","Features+Confounds","catch25_feature","CO_trev_1_num"
403,"UCLA_CNP","ADHD",0.50875,0.150481143254692,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_10"
404,"UCLA_CNP","ADHD",0.558636363636364,0.139294715553451,"Age+Sex","Features+Confounds","catch25_feature","DN_HistogramMode_5"
405,"UCLA_CNP","ADHD",0.518560606060606,0.124673772668571,"Age+Sex","Features+Confounds","catch25_feature","DN_Mean"
406,"UCLA_CNP","ADHD",0.587878787878788,0.13968176722471,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
407,"UCLA_CNP","ADHD",0.544318181818182,0.135535846649731,"Age+Sex","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
408,"UCLA_CNP","ADHD",0.408295454545455,0.115292863433285,"Age+Sex","Features+Confounds","catch25_feature","DN_Spread_Std"
409,"UCLA_CNP","ADHD",0.424810606060606,0.130447603780562,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
410,"UCLA_CNP","ADHD",0.418181818181818,0.128313237973936,"Age+Sex","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
411,"UCLA_CNP","ADHD",0.442310606060606,0.130056472577878,"Age+Sex","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
412,"UCLA_CNP","ADHD",0.50969696969697,0.146997345134791,"Age+Sex","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
413,"UCLA_CNP","ADHD",0.571893939393939,0.135370516354598,"Age+Sex","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
414,"UCLA_CNP","ADHD",0.516287878787879,0.1505830103892,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
415,"UCLA_CNP","ADHD",0.387045454545455,0.120214872452244,"Age+Sex","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
416,"UCLA_CNP","ADHD",0.406818181818182,0.116347368152298,"Age+Sex","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
417,"UCLA_CNP","ADHD",0.505681818181818,0.12561530577128,"Age+Sex","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
418,"UCLA_CNP","ADHD",0.473181818181818,0.133012508109348,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
419,"UCLA_CNP","ADHD",0.49969696969697,0.12677430755435,"Age+Sex","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
420,"UCLA_CNP","ADHD",0.334810606060606,0.116323567335943,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
421,"UCLA_CNP","ADHD",0.362424242424242,0.116810927310528,"Age+Sex","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
422,"UCLA_CNP","ADHD",0.478219696969697,0.124048977741024,"Age+Sex","Features+Confounds","catch25_feature","fALFF"
423,"UCLA_CNP","ADHD",0.469280303030303,0.153176057859193,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_Embed2_Dist_tau_d_expfit_meandiff"
424,"UCLA_CNP","ADHD",0.496401515151515,0.130587516935412,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_FirstMin_ac"
425,"UCLA_CNP","ADHD",0.490606060606061,0.139116684384415,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_HistogramAMI_even_2_5"
426,"UCLA_CNP","ADHD",0.432727272727273,0.121135717808978,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_f1ecac"
427,"UCLA_CNP","ADHD",0.499204545454545,0.13770605664007,"Age+Sex+FD","Features+Confounds","catch25_feature","CO_trev_1_num"
428,"UCLA_CNP","ADHD",0.502992424242424,0.143722041000447,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_10"
429,"UCLA_CNP","ADHD",0.547348484848485,0.138269237131432,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_HistogramMode_5"
430,"UCLA_CNP","ADHD",0.511287878787879,0.119826770140358,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Mean"
431,"UCLA_CNP","ADHD",0.591287878787879,0.136194011597503,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_n_001_mdrmd"
432,"UCLA_CNP","ADHD",0.537613636363636,0.134806492870277,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_OutlierInclude_p_001_mdrmd"
433,"UCLA_CNP","ADHD",0.404772727272727,0.116063034585277,"Age+Sex+FD","Features+Confounds","catch25_feature","DN_Spread_Std"
434,"UCLA_CNP","ADHD",0.428333333333333,0.128753754099091,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean1_tauresrat"
435,"UCLA_CNP","ADHD",0.411590909090909,0.124875553713226,"Age+Sex+FD","Features+Confounds","catch25_feature","FC_LocalSimple_mean3_stderr"
436,"UCLA_CNP","ADHD",0.434356060606061,0.124814996755028,"Age+Sex+FD","Features+Confounds","catch25_feature","IN_AutoMutualInfoStats_40_gaussian_fmmi"
437,"UCLA_CNP","ADHD",0.509242424242424,0.143182567212595,"Age+Sex+FD","Features+Confounds","catch25_feature","MD_hrv_classic_pnn40"
438,"UCLA_CNP","ADHD",0.572992424242424,0.140711242387781,"Age+Sex+FD","Features+Confounds","catch25_feature","PD_PeriodicityWang_th0_01"
439,"UCLA_CNP","ADHD",0.520340909090909,0.149483872990432,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_diff_longstretch0"
440,"UCLA_CNP","ADHD",0.387386363636364,0.120886287983931,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_BinaryStats_mean_longstretch1"
441,"UCLA_CNP","ADHD",0.391477272727273,0.113207504955653,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_MotifThree_quantile_hh"
442,"UCLA_CNP","ADHD",0.5025,0.126017001675201,"Age+Sex+FD","Features+Confounds","catch25_feature","SB_TransitionMatrix_3ac_sumdiagcov"
443,"UCLA_CNP","ADHD",0.469545454545455,0.135477471252946,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"
444,"UCLA_CNP","ADHD",0.504356060606061,0.124677114725768,"Age+Sex+FD","Features+Confounds","catch25_feature","SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"
445,"UCLA_CNP","ADHD",0.333939393939394,0.113143918194533,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_area_5_1"
446,"UCLA_CNP","ADHD",0.349772727272727,0.1157769762684,"Age+Sex+FD","Features+Confounds","catch25_feature","SP_Summaries_welch_rect_centroid"
447,"UCLA_CNP","ADHD",0.474924242424242,0.117376442970259,"Age+Sex+FD","Features+Confounds","catch25_feature","fALFF"
448,"UCLA_CNP","ADHD",0.499507575757576,0.0153099972170191,"Age+Sex","Features+Confounds","pyspi14_SPI","anm"
449,"UCLA_CNP","ADHD",0.503068181818182,0.0386465465793798,"Age+Sex","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
450,"UCLA_CNP","ADHD",0.500075757575758,0.0675239063515159,"Age+Sex","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
451,"UCLA_CNP","ADHD",0.460833333333333,0.120132671501523,"Age+Sex","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
452,"UCLA_CNP","ADHD",0.546022727272727,0.106081613589193,"Age+Sex","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
453,"UCLA_CNP","ADHD",0.501969696969697,0.101016528721108,"Age+Sex","Features+Confounds","pyspi14_SPI","di_gaussian"
454,"UCLA_CNP","ADHD",0.518030303030303,0.0971992924911898,"Age+Sex","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
455,"UCLA_CNP","ADHD",0.485795454545455,0.0707098890130968,"Age+Sex","Features+Confounds","pyspi14_SPI","pec"
456,"UCLA_CNP","ADHD",0.522272727272727,0.0675760423909742,"Age+Sex","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
457,"UCLA_CNP","ADHD",0.5,0,"Age+Sex","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
458,"UCLA_CNP","ADHD",0.471931818181818,0.0584144581764053,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
459,"UCLA_CNP","ADHD",0.464848484848485,0.126088125513311,"Age+Sex","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
460,"UCLA_CNP","ADHD",0.5,0,"Age+Sex","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
461,"UCLA_CNP","ADHD",0.500795454545454,0.0133438749650065,"Age+Sex","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
462,"UCLA_CNP","ADHD",0.499507575757576,0.0153099972170191,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","anm"
463,"UCLA_CNP","ADHD",0.503068181818182,0.0386465465793798,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","bary_dtw_mean"
464,"UCLA_CNP","ADHD",0.499734848484849,0.0677452074176964,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5"
465,"UCLA_CNP","ADHD",0.460833333333333,0.120132671501523,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10"
466,"UCLA_CNP","ADHD",0.546856060606061,0.108172187829882,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","cov_EmpiricalCovariance"
467,"UCLA_CNP","ADHD",0.501969696969697,0.101016528721108,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","di_gaussian"
468,"UCLA_CNP","ADHD",0.518030303030303,0.0971992924911898,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","dtw_constraint-itakura"
469,"UCLA_CNP","ADHD",0.485340909090909,0.070763732953621,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pec"
470,"UCLA_CNP","ADHD",0.521022727272727,0.0668083767229821,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","phi_star_t-1_norm-0"
471,"UCLA_CNP","ADHD",0.5,0,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","pli_multitaper_max_fs-1_fmin-0_fmax-0-5"
472,"UCLA_CNP","ADHD",0.471477272727273,0.0587271276378043,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_multitaper_mean_fs-1_fmin-0_fmax-0-5"
473,"UCLA_CNP","ADHD",0.464393939393939,0.12653780848428,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean"
474,"UCLA_CNP","ADHD",0.5,0,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5"
475,"UCLA_CNP","ADHD",0.500795454545454,0.0133438749650065,"Age+Sex+FD","Features+Confounds","pyspi14_SPI","te_kraskov_NN-4_DCE_k-max-10_tau-max-4"
476,"UCLA_CNP","BP",0.512818181818182,0.109518528545271,"Age+Sex","Features+Confounds","Brain_Region","Left-Accumbens-area"
477,"UCLA_CNP","BP",0.508962121212121,0.130293200088691,"Age+Sex","Features+Confounds","Brain_Region","Left-Amygdala"
478,"UCLA_CNP","BP",0.628159090909091,0.12675670342571,"Age+Sex","Features+Confounds","Brain_Region","Left-Caudate"
479,"UCLA_CNP","BP",0.600068181818182,0.122546701715106,"Age+Sex","Features+Confounds","Brain_Region","Left-Hippocampus"
480,"UCLA_CNP","BP",0.568477272727273,0.133687211911584,"Age+Sex","Features+Confounds","Brain_Region","Left-Pallidum"
481,"UCLA_CNP","BP",0.549598484848485,0.140245377407881,"Age+Sex","Features+Confounds","Brain_Region","Left-Putamen"
482,"UCLA_CNP","BP",0.637128787878788,0.133012921936283,"Age+Sex","Features+Confounds","Brain_Region","Left-Thalamus-Proper"
483,"UCLA_CNP","BP",0.537734848484849,0.138461555420773,"Age+Sex","Features+Confounds","Brain_Region","Right-Accumbens-area"
484,"UCLA_CNP","BP",0.554030303030303,0.124584945967116,"Age+Sex","Features+Confounds","Brain_Region","Right-Amygdala"
485,"UCLA_CNP","BP",0.560227272727273,0.134841584722504,"Age+Sex","Features+Confounds","Brain_Region","Right-Caudate"
486,"UCLA_CNP","BP",0.660106060606061,0.137098918074611,"Age+Sex","Features+Confounds","Brain_Region","Right-Hippocampus"
487,"UCLA_CNP","BP",0.578469696969697,0.13228156961228,"Age+Sex","Features+Confounds","Brain_Region","Right-Pallidum"
488,"UCLA_CNP","BP",0.548083333333333,0.124933938958221,"Age+Sex","Features+Confounds","Brain_Region","Right-Putamen"
489,"UCLA_CNP","BP",0.606454545454545,0.12909313469975,"Age+Sex","Features+Confounds","Brain_Region","Right-Thalamus-Proper"
490,"UCLA_CNP","BP",0.548537878787879,0.126461792183807,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-bankssts"
491,"UCLA_CNP","BP",0.541136363636364,0.129078315445721,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-caudalanteriorcingulate"
492,"UCLA_CNP","BP",0.537666666666667,0.133506617925113,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-caudalmiddlefrontal"
493,"UCLA_CNP","BP",0.538575757575758,0.12844016150316,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-cuneus"
494,"UCLA_CNP","BP",0.554401515151515,0.121458069223174,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-entorhinal"
495,"UCLA_CNP","BP",0.558083333333333,0.126005663912856,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-frontalpole"
496,"UCLA_CNP","BP",0.604651515151515,0.131968679590267,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-fusiform"
497,"UCLA_CNP","BP",0.646810606060606,0.126720761817986,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-inferiorparietal"
498,"UCLA_CNP","BP",0.556795454545455,0.140761376105476,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-inferiortemporal"
499,"UCLA_CNP","BP",0.555818181818182,0.117307493527779,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-insula"
500,"UCLA_CNP","BP",0.608121212121212,0.129541050158098,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-isthmuscingulate"
501,"UCLA_CNP","BP",0.578469696969697,0.115157917717064,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lateraloccipital"
502,"UCLA_CNP","BP",0.59230303030303,0.130556764225426,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lateralorbitofrontal"
503,"UCLA_CNP","BP",0.543780303030303,0.133832592308465,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-lingual"
504,"UCLA_CNP","BP",0.542378787878788,0.126523826246025,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-medialorbitofrontal"
505,"UCLA_CNP","BP",0.538325757575758,0.127023150091663,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-middletemporal"
506,"UCLA_CNP","BP",0.62519696969697,0.134265031113549,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-paracentral"
507,"UCLA_CNP","BP",0.557325757575758,0.117140149984077,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parahippocampal"
508,"UCLA_CNP","BP",0.606916666666667,0.12578922524835,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parsopercularis"
509,"UCLA_CNP","BP",0.475348484848485,0.102558292613027,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parsorbitalis"
510,"UCLA_CNP","BP",0.491545454545455,0.126522722005799,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-parstriangularis"
511,"UCLA_CNP","BP",0.564113636363636,0.131245287579308,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-pericalcarine"
512,"UCLA_CNP","BP",0.641636363636364,0.124613003442752,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-postcentral"
513,"UCLA_CNP","BP",0.539181818181818,0.1356325024281,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-posteriorcingulate"
514,"UCLA_CNP","BP",0.569727272727273,0.133048151343471,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-precentral"
515,"UCLA_CNP","BP",0.579984848484849,0.136751912105014,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-precuneus"
516,"UCLA_CNP","BP",0.564613636363636,0.131100886915098,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-rostralanteriorcingulate"
517,"UCLA_CNP","BP",0.476681818181818,0.135026415389223,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-rostralmiddlefrontal"
518,"UCLA_CNP","BP",0.547060606060606,0.131461749267024,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiorfrontal"
519,"UCLA_CNP","BP",0.592704545454545,0.138997814161556,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiorparietal"
520,"UCLA_CNP","BP",0.573462121212121,0.119347965149002,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-superiortemporal"
521,"UCLA_CNP","BP",0.535507575757576,0.125937536268346,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-supramarginal"
522,"UCLA_CNP","BP",0.593227272727273,0.118166160382706,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-temporalpole"
523,"UCLA_CNP","BP",0.579825757575758,0.124558549077891,"Age+Sex","Features+Confounds","Brain_Region","ctx-lh-transversetemporal"
524,"UCLA_CNP","BP",0.603719696969697,0.112113823032275,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-bankssts"
525,"UCLA_CNP","BP",0.610992424242424,0.137998712339026,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-caudalanteriorcingulate"
526,"UCLA_CNP","BP",0.547825757575758,0.113356131101834,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-caudalmiddlefrontal"
527,"UCLA_CNP","BP",0.502583333333333,0.136003635560387,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-cuneus"
528,"UCLA_CNP","BP",0.496613636363636,0.122610801476578,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-entorhinal"
529,"UCLA_CNP","BP",0.565871212121212,0.126743682997417,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-frontalpole"
530,"UCLA_CNP","BP",0.553121212121212,0.142288849933993,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-fusiform"
531,"UCLA_CNP","BP",0.586098484848485,0.133770378576668,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-inferiorparietal"
532,"UCLA_CNP","BP",0.52169696969697,0.128525792489806,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-inferiortemporal"
533,"UCLA_CNP","BP",0.612090909090909,0.122021798346396,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-insula"
534,"UCLA_CNP","BP",0.533212121212121,0.134648247105078,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-isthmuscingulate"
535,"UCLA_CNP","BP",0.590727272727273,0.124639945774918,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lateraloccipital"
536,"UCLA_CNP","BP",0.564507575757576,0.112600954497972,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lateralorbitofrontal"
537,"UCLA_CNP","BP",0.501265151515151,0.118945805841375,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-lingual"
538,"UCLA_CNP","BP",0.576863636363636,0.132157059771226,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-medialorbitofrontal"
539,"UCLA_CNP","BP",0.597674242424242,0.124206222515498,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-middletemporal"
540,"UCLA_CNP","BP",0.586401515151515,0.126360998180322,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-paracentral"
541,"UCLA_CNP","BP",0.635234848484848,0.119403134157886,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parahippocampal"
542,"UCLA_CNP","BP",0.641265151515152,0.1369376440046,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parsopercularis"
543,"UCLA_CNP","BP",0.575121212121212,0.127185913517155,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parsorbitalis"
544,"UCLA_CNP","BP",0.544015151515151,0.132184652021381,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-parstriangularis"
545,"UCLA_CNP","BP",0.537492424242424,0.128989178777671,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-pericalcarine"
546,"UCLA_CNP","BP",0.608166666666667,0.140381725076565,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-postcentral"
547,"UCLA_CNP","BP",0.57580303030303,0.124350107686376,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-posteriorcingulate"
548,"UCLA_CNP","BP",0.607083333333333,0.106861095164414,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-precentral"
549,"UCLA_CNP","BP",0.597916666666667,0.126990435649664,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-precuneus"
550,"UCLA_CNP","BP",0.568356060606061,0.134977516870315,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-rostralanteriorcingulate"
551,"UCLA_CNP","BP",0.57255303030303,0.117751568180243,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-rostralmiddlefrontal"
552,"UCLA_CNP","BP",0.548878787878788,0.118070193255852,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiorfrontal"
553,"UCLA_CNP","BP",0.614045454545455,0.146052244673017,"Age+Sex","Features+Confounds","Brain_Region","ctx-rh-superiorparietal"
